ci_ppm,ac_rubisco_limited,aj_electron_transport_limited,anet_net_assimilation
398.49246231155774,6.723611599419473,0.8830205495587616,0.0
403.26633165829145,6.765549161011177,0.8861298430968152,0.0
408.0402010050251,6.80689648318758,0.8891789860692975,0.0
412.81407035175874,6.847665939632638,0.8921697072109055,0.0
417.58793969849245,6.887869560563877,0.8951036696395493,0.0
422.3618090452261,6.927519044567616,0.8979824739403203,0.0
427.13567839195974,6.966625769948139,0.900807661077144,0.0008076610771440285
431.90954773869345,7.005200805613978,0.90358071514325,0.0035807151432499795
436.6834170854271,7.043254921523166,0.9063030659607657,0.006303065960765686
441.45728643216074,7.080798598708163,0.9089760915390127,0.008976091539012687
446.23115577889445,7.117842038900054,0.9116011204003767,0.011601120400376641
451.0050251256281,7.154395173770621,0.9141794337820012,0.01417943378200115
455.7788944723618,7.190467673809806,0.9167122677209781,0.016712267720978113
460.55276381909545,7.226068956855298,0.9192008150301536,0.019200815030153584
465.3266331658291,7.26120819629002,0.9216462271711949,0.02164622717119491
470.1005025125628,7.2958943289224925,0.9240496160310929,0.024049616031092902
474.87437185929645,7.330136062564323,0.9264120556078592,0.026412055607859197
479.6482412060301,7.363941883318295,0.9287345836107876,0.028734583610787623
484.4221105527638,7.3973200625898645,0.9310182029802915,0.031018202980291454
489.19597989949744,7.430278663834265,0.9332638833319877,0.03326388333198771
493.9698492462311,7.462825549050742,0.9354725623294027,0.03547256232940266
498.7437185929648,7.49496838503493,0.9376451469893798,0.03764514698937982
503.51758793969844,7.526714649399807,0.9397825149240033,0.03978251492400331
508.2914572864321,7.558071636375158,0.9418855155226181,0.0418855155226181
513.0653266331658,7.589046462394997,0.9439549710772847,0.04395497107728463
517.8391959798994,7.61964607148194,0.9459916778548035,0.045991677854803514
522.6130653266332,7.649877240437082,0.9479964071182452,0.047996407118245155
527.3869346733668,7.679746583843521,0.9499699061007402,0.04996990610074015
532.1608040201004,7.709260558891308,0.951912898934109,0.051912898934109
536.9346733668342,7.738425470031189,0.9538260875347608,0.053826087534760814
541.7085427135678,7.767247473464207,0.955710152449132,0.05571015244913202
546.4824120603014,7.795732581473857,0.9575657536608108,0.05756575366081074
551.2562814070352,7.823886666607229,0.9593935313613505,0.059393531361350504
556.0301507537688,7.851715465711205,0.9611941066866724,0.061194106686672356
560.8040201005024,7.879224583829581,0.9629680824208274,0.06296808242082741
565.5778894472361,7.9064194979666365,0.9647160436688007,0.06471604366880068
570.3517587939698,7.933305560722481,0.9664385584999304,0.06643855849993041
575.1256281407035,7.959888003805244,0.9681361785634297,0.06813617856342968
579.8994974874371,7.986171941424943,0.9698094396774132,0.06980943967741315
584.6733668341708,8.01216237357365,0.971458862392748,0.07145886239274801
589.4472361809045,8.037864189196398,0.9730849525329766,0.07308495253297653
594.2211055276381,8.063282169257015,0.9746882017114861,0.07468820171148605
598.9949748743718,8.088420989702957,0.9762690878270386,0.07626908782703856
603.7688442211055,8.113285224332987,0.9778280755387069,0.07782807553870685
608.5427135678392,8.137879347571392,0.9793656167212117,0.07936561672121167
613.3165829145728,8.162207737152276,0.9808821509015933,0.08088215090159323
618.0904522613065,8.18627467671731,0.982378105678108,0.082378105678108
622.8643216080402,8.210084358330189,0.9838538971221852,0.08385389712218516
627.6381909547738,8.23364088491086,0.9853099301642405,0.08530993016424049
632.4120603015075,8.25694827259255,0.9867465989640949,0.08674659896409487
637.1859296482412,8.280010453004365,0.9881642872667136,0.08816428726671355
641.9597989949748,8.302831275482253,0.9895633687439365,0.08956336874393644
646.7336683417085,8.325414509210892,0.9909442073228432,0.09094420732284314
651.5075376884422,8.34776384529904,0.9923071575013535,0.09230715750135343
656.2814070351758,8.369882898790722,0.9936525646516438,0.09365256465164373
661.0552763819095,8.391775210614583,0.9949807653119211,0.09498076531192112
665.8291457286432,8.413444249473573,0.9962920874670734,0.0962920874670734
670.6030150753768,8.434893413677129,0.9975868508186886,0.09758685081868856
675.3768844221105,8.456126032917869,0.998865367044909,0.098865367044909
680.1507537688442,8.477145369994723,1.0001279400505645,0.10012794005056447
684.9246231155778,8.497954622484418,1.001374866208004,0.10137486620800396
689.6984924623115,8.51855692436308,1.0026064345890329,0.10260643458903285
694.4723618090452,8.538955347579702,1.0038229271883277,0.10382292718832764
699.2462311557788,8.55915290358313,1.0050246191387002,0.1050246191387002
704.0201005025125,8.579152544804149,1.006211778918549,0.10621177891854894
708.7939698492462,8.598957166094232,1.0073846685518328,0.10738466855183282
713.5678391959798,8.618569606122385,1.0085435438008736,0.10854354380087361
718.3417085427135,8.637992648731537,1.0096886543522898,0.1096886543522898
723.1155778894472,8.657229024255816,1.0108202439963438,0.11082024399634383
727.8894472361809,8.676281410800032,1.0119385507999747,0.11193855079997472
732.6633165829145,8.695152435482623,1.0130438072737706,0.11304380727377061
737.4371859296482,8.713844675643259,1.0141362405331324,0.11413624053313243
742.2110552763819,8.73236066001631,1.015216072453858,0.1152160724538579
746.9849246231155,8.750702869871247,1.0162835198223747,0.11628351982237473
751.7587939698492,8.768873740121116,1.0173387944808323,0.11733879448083229
756.5326633165829,8.786875660400055,1.0183821034672587,0.11838210346725864
761.3065326633165,8.804710976110929,1.0194136491509769,0.11941364915097685
766.0804020100502,8.822381989443997,1.0204336293634662,0.12043362936346613
770.8542713567839,8.839890960367544,1.0214422375248464,0.1214422375248464
775.6281407035175,8.857240107591412,1.022439662766155,0.12243966276615492
780.4020100502512,8.874431609504246,1.0234260900475793,0.12342609004757932
785.1758793969849,8.891467605085307,1.0244017002727992,0.12440170027279918
789.9497487437185,8.908350194791657,1.0253666703995894,0.12536667039958937
794.7236180904522,8.925081441421494,1.0263211735468207,0.1263211735468207
799.4974874371859,8.941663370954345,1.027265379098001,0.12726537909800106
804.2713567839195,8.958097973368908,1.0281994528014806,0.1281994528014806
809.0452261306532,8.974387203439138,1.0291235568674495,0.12912355686744947
813.8190954773869,8.990532981509352,1.030037850061847,0.13003785006184698
818.5929648241205,9.006537194248901,1.030942487797294,0.1309424877972939
823.3668341708542,9.02240169538712,1.0318376222211605,0.13183762222116047
828.1407035175879,9.038128306429074,1.032723402300872,0.13272340230087198
832.9145728643215,9.053718817352756,1.0335999739065558,0.13359997390655576
837.6884422110552,9.069174987288232,1.034467479891122,0.13446747989112195
842.4623115577889,9.084498545179336,1.035326060167874,0.13532606016787396
847.2361809045226,9.099691190428375,1.0361758517857345,0.13617585178573444
852.0100502512562,9.114754593524399,1.0370169890021737,0.13701698900217363
856.7839195979899,9.129690396655507,1.037849603353921,0.13784960335392105
861.5577889447236,9.14450021430565,1.0386738237255382,0.13867382372553816
866.3316582914572,9.159185633836396,1.0394897764159265,0.13948977641592653
871.1055276381909,9.173748216054097,1.0402975852028469,0.14029758520284685
875.8793969849246,9.188189495762888,1.0410973714055138,0.14109737140551382
880.6532663316582,9.202510982303915,1.0418892539453357,0.1418892539453357
885.4271356783919,9.21671416008121,1.0426733494048626,0.14267334940486254
890.2010050251256,9.230800489074584,1.0434497720850036,0.14344977208500354
894.9748743718592,9.2447714053399,1.0442186340605721,0.14421863406057212
899.7487437185929,9.258628321497124,1.044980045234218,0.14498004523421792
904.5226130653266,9.272372627206453,1.0457341133887972,0.14573411338879716
909.2964824120602,9.286005689632894,1.0464809442382346,0.14648094423823455
914.0703517587939,9.299528853899618,1.0472206414769298,0.14722064147692981
918.8442211055276,9.312943443530367,1.0479533068277538,0.14795330682775376
923.6180904522612,9.32625076088128,1.048679040088681,0.14867904008868094
928.3919597989949,9.339452087562371,1.0493979391781074,0.1493979391781074
933.1658291457286,9.352548684848996,1.0501101001788926,0.1501101001788926
937.9396984924622,9.365541794083553,1.0508156173811682,0.15081561738116822
942.7135678391959,9.378432637067718,1.0515145833239568,0.15151458332395673
947.4874371859296,9.391222416445423,1.0522070888356336,0.1522070888356336
952.2613065326632,9.40391231607689,1.052893223073273,0.15289322307327302
957.0351758793969,9.416503501403925,1.0535730735609143,0.15357307356091432
961.8090452261306,9.428997119806713,1.0542467262267792,0.15424672622677915
966.5829145728642,9.44139430095237,1.0549142654394794,0.1549142654394794
971.3567839195979,9.453696157135433,1.0555757740432385,0.15557577404323852
976.1306532663316,9.465903783610544,1.0562313333921673,0.15623133339216733
980.9045226130653,9.478018258917512,1.0568810233836161,0.1568810233836161
985.6783919597989,9.49004064519894,1.0575249224906362,0.1575249224906362
990.4522613065326,9.501971988510688,1.058163107793578,0.158163107793578
995.2261306532663,9.513813319125251,1.0587956550108495,0.15879565501084947
1000.0,9.525565651828341,1.0594226385288659,0.15942263852886585
